Orthogroup	antismash	busco	CARD	cazy	led	MEROPS	Pfam	virulence
OG0002512	True	True	False	False	False	False	True	False
OG0002513	True	True	False	True	False	False	True	False
OG0002514	True	True	False	False	False	False	True	False
OG0002515	True	False	False	False	False	False	True	False
OG0002516	True	True	False	False	False	False	True	True
OG0002517	True	False	False	True	False	False	True	True
OG0002518	False	False	False	False	True	False	True	True
OG0002519	False	True	False	False	False	False	True	True
OG0002520	False	True	False	False	False	False	True	False
OG0002521	False	True	False	False	False	False	True	False
OG0002522	False	False	False	False	False	False	True	False
OG0002523	False	False	False	False	True	False	True	True
OG0002524	False	True	False	False	False	False	True	False
OG0002525	True	False	False	False	False	False	True	True
OG0002526	False	True	False	False	False	False	True	False
OG0002527	False	False	False	False	False	False	True	False
OG0002528	True	False	False	True	False	False	True	True
OG0002529	True	False	False	False	False	False	True	False
OG0002530	True	True	False	False	True	False	True	False
OG0002531	True	True	False	False	False	False	True	False
OG0002532	True	False	False	False	False	False	True	True
OG0002533	False	True	False	False	False	False	True	False
OG0002534	False	False	False	False	False	False	True	False
OG0002535	False	True	False	False	False	False	True	False
OG0002536	False	True	False	False	False	False	True	False
OG0002537	False	False	False	False	False	False	True	False
OG0002538	False	False	False	False	False	False	True	False
OG0002539	False	True	False	True	False	False	True	True
OG0002540	False	True	False	False	False	False	True	False
OG0002541	False	False	False	False	False	False	True	False
OG0002542	False	False	False	False	True	False	True	False
OG0002543	False	False	False	False	False	False	True	False
OG0002544	False	False	False	False	True	False	True	True
OG0002545	False	False	False	False	False	False	True	False
OG0002546	True	False	False	False	False	False	True	False
OG0002547	True	False	False	False	False	False	True	False
OG0002548	False	False	False	False	False	False	True	False
OG0002549	False	False	False	False	False	False	True	True
OG0002550	True	False	False	False	False	False	True	False
OG0002551	False	True	False	False	False	False	True	False
OG0002552	False	False	False	False	False	False	True	False
OG0002553	False	True	False	False	False	False	True	False
OG0002554	False	False	True	False	False	False	True	False
OG0002555	True	False	True	False	False	False	True	True
OG0002556	True	True	False	False	False	False	True	False
OG0002557	False	False	True	False	False	False	True	True
OG0002558	False	False	False	False	False	False	True	False
OG0002559	False	False	False	False	False	False	True	False
OG0002560	False	False	False	False	True	False	NA	False
OG0002561	False	True	True	False	False	False	True	True
OG0002562	False	True	False	False	False	False	True	False
OG0002563	False	False	False	False	False	False	True	False
OG0002564	False	True	False	False	True	False	True	False
OG0002565	False	True	False	False	False	True	True	False
OG0002566	False	False	False	False	False	False	NA	False
OG0002567	False	True	False	False	False	False	True	False
OG0002568	False	True	False	False	False	False	True	False
OG0002569	False	False	False	False	True	False	True	False
OG0002570	False	False	True	False	True	False	True	True
OG0002571	False	False	False	False	False	True	True	False
OG0002572	True	True	False	True	True	True	True	True
OG0002573	False	False	False	False	False	False	True	False
OG0002574	False	True	False	False	False	False	True	False
OG0002575	False	False	False	False	False	False	True	False
OG0002576	False	False	False	False	False	False	True	False
OG0002577	True	False	False	False	False	False	True	True
OG0002578	False	False	False	False	False	False	True	False
OG0002579	False	True	False	False	False	False	True	False
OG0002580	False	True	False	False	False	False	True	False
OG0002581	False	False	False	False	False	False	True	True
OG0002582	False	True	False	True	False	False	True	True
OG0002583	False	False	False	False	False	False	True	False
OG0002584	False	False	False	False	False	False	True	True
OG0002585	False	False	False	False	True	False	True	True
OG0002586	False	False	False	False	False	False	True	False
OG0002587	False	False	False	False	False	False	True	True
OG0002588	False	False	False	True	False	False	True	True
OG0002589	False	False	True	True	False	False	True	True
OG0002590	False	True	False	True	False	False	True	False
OG0002591	False	True	False	False	False	False	True	False
OG0002592	False	False	False	False	False	False	True	False
OG0002593	False	False	False	False	False	False	True	False
OG0002594	False	False	True	False	False	False	True	True
OG0002595	False	True	False	False	True	False	True	True
OG0002596	False	False	False	False	False	False	True	False
OG0002597	False	False	False	False	False	False	True	False
OG0002598	False	True	False	False	False	False	True	False
OG0002599	False	True	False	False	True	False	True	False
OG0002600	True	False	False	False	False	False	True	False
OG0002601	True	False	False	False	False	False	True	False
OG0002602	False	False	False	True	False	False	True	True
OG0002603	False	False	False	False	False	True	True	True
OG0002604	False	False	False	False	False	False	True	False
OG0002605	False	True	False	False	False	True	True	False
OG0002606	False	True	False	False	False	False	True	False
OG0002607	False	False	False	False	False	True	True	False
OG0002608	False	False	False	False	False	False	True	False
OG0002609	False	False	False	False	False	False	NA	False
OG0002610	False	False	False	False	False	False	True	False
OG0002611	False	True	False	False	False	False	True	False
OG0002612	False	False	False	False	False	False	True	False
OG0002613	True	False	False	False	False	False	NA	False
OG0002614	True	False	False	False	False	False	True	False
OG0002615	False	False	False	True	False	False	True	True
OG0002616	False	False	False	False	True	False	True	False
OG0002617	False	False	False	False	False	False	True	False
OG0002618	False	True	False	False	False	False	True	False
OG0002619	False	False	False	False	False	False	True	False
OG0002620	False	False	True	False	False	False	True	True
OG0002621	False	False	False	False	False	False	True	False
OG0002622	False	False	False	False	True	False	True	False
OG0002623	False	False	False	False	False	False	True	True
OG0002624	False	False	False	False	False	False	True	False
OG0002625	False	False	True	False	False	False	True	False
OG0002626	False	False	False	False	False	False	NA	False
OG0002627	False	False	False	False	False	False	True	False
OG0002628	False	False	False	False	False	False	True	False
OG0002629	False	True	False	False	False	False	True	True
OG0002630	True	True	True	True	False	False	True	True
OG0002631	True	True	False	False	False	False	True	False
OG0002632	False	False	True	False	False	False	True	True
OG0002633	False	False	False	True	False	False	True	True
OG0002634	False	False	False	False	False	False	True	False
OG0002635	False	False	False	True	True	False	True	True
OG0002636	False	False	False	False	False	False	NA	False
OG0002637	False	True	False	False	False	False	True	False
OG0002638	False	False	False	False	False	False	True	False
OG0002639	False	True	False	False	False	False	True	True
OG0002640	False	False	True	False	False	False	True	False
OG0002641	False	True	False	False	True	False	True	False
OG0002642	False	True	False	False	False	False	True	False
OG0002643	False	True	False	False	False	False	True	False
OG0002644	False	False	False	False	False	False	True	False
OG0002645	False	False	False	False	False	False	True	False
OG0002646	False	True	False	False	False	False	True	False
OG0002647	False	False	False	False	False	False	NA	False
OG0002648	False	False	False	False	False	False	True	False
OG0002649	True	False	False	False	False	False	True	False
OG0002650	True	True	False	False	False	False	True	False
OG0002651	True	False	False	False	False	True	True	False
OG0002652	False	True	False	False	False	False	True	False
OG0002653	False	True	False	False	False	False	True	False
OG0002654	True	False	False	False	True	False	True	False
OG0002655	False	True	False	False	False	False	NA	False
OG0002656	False	False	False	False	True	False	True	False
OG0002657	False	False	False	False	False	False	NA	False
OG0002658	False	True	False	False	False	False	True	False
OG0002659	False	False	False	False	False	False	True	False
OG0002660	False	False	False	False	False	False	True	False
OG0002661	False	False	False	False	False	False	True	False
OG0002662	True	False	False	False	False	True	True	True
OG0002663	True	False	False	False	False	False	True	False
OG0002664	True	False	False	False	False	False	True	False
OG0002665	True	False	False	False	False	False	True	False
OG0002666	True	True	False	False	False	False	True	False
OG0002667	True	False	False	False	False	False	True	False
OG0002668	False	False	False	False	False	False	True	False
OG0002669	False	False	False	False	False	False	True	False
OG0002670	False	True	False	False	False	False	True	False
OG0002671	False	True	False	False	False	False	True	False
OG0002672	False	False	False	False	False	False	True	False
OG0002673	False	False	False	False	False	False	NA	False
OG0002674	False	True	False	False	False	False	True	False
OG0002675	False	False	False	False	False	False	True	False
OG0002676	False	True	False	False	False	False	True	False
OG0002677	False	False	False	False	True	False	NA	False
OG0002678	False	True	False	False	False	False	True	False
OG0002679	False	False	True	False	False	False	True	True
OG0002680	False	False	False	False	False	False	True	False
OG0002681	False	True	False	False	True	False	True	False
OG0002682	False	False	False	False	False	False	True	False
OG0002683	False	False	False	False	False	False	True	False
OG0002684	False	True	True	False	True	False	True	False
OG0002685	False	True	True	False	False	False	True	False
OG0002686	False	False	False	False	False	False	True	True
OG0002687	False	False	False	False	False	True	True	False
OG0002688	False	True	False	False	False	False	True	False
OG0002689	False	False	False	False	True	False	True	False
